id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset,PWV,formatted_time
1263,P1820,2025/06/03 00:00,29.27,110.15,376.2,张家界市,青安,永定区,21.04,97,963.9,18.8,38.9779,train,38.9779,2025-06-03 00:00:00
1264,P1811,2025/06/03 00:00,29.27,110.26,369.4,张家界市,罗水,永定区,21.79,98,967.1,19.2,47.1359,train,47.1359,2025-06-03 00:00:00
1265,P1095,2025/06/03 00:00,29.28,110.01,435.2,湘西土家族苗族自治州,砂坝,永顺县,21.07,99,956.6,18.5,40.311,test,40.311,2025-06-03 00:00:00
1266,P1804,2025/06/03 00:00,29.28,110.33,386.9,张家界市,教字垭,永定区,21.82,100,951.5,18.9,39.0239,train,39.0239,2025-06-03 00:00:00
1267,P1733,2025/06/03 00:00,29.28,110.94,595.3,张家界市,赵家垭水库,慈利县,21.15,100,940.4,18.4,38.6674,train,38.6674,2025-06-03 00:00:00
1268,P1993,2025/06/03 00:00,29.28,112.15,31.0,常德市,下渔口,安乡县,27.92,100,1004.6,22.9,51.9807,train,51.9807,2025-06-03 00:00:00
1269,P2607,2025/06/03 00:00,29.28,112.34,32.0,益阳市,同湖,南县,23.86,86,1004.8,22.8,43.8468,train,43.8468,2025-06-03 00:00:00
1270,P1006,2025/06/03 00:00,29.29,109.41,1224.0,湘西土家族苗族自治州,可立坡,龙山县,17.6,100,874.3,15.5,31.2635,test,31.2635,2025-06-03 00:00:00
1271,P1487,2025/06/03 00:00,29.29,109.82,539.5,湘西土家族苗族自治州,农林,永顺县,20.29,99,945.2,17.9,42.1535,train,42.1535,2025-06-03 00:00:00
1272,P1076,2025/06/03 00:00,29.29,109.88,447.4,湘西土家族苗族自治州,毛坝,永顺县,20.81,99,956.1,18.3,37.8902,train,37.8902,2025-06-03 00:00:00
1273,P2604,2025/06/03 00:00,29.29,112.25,35.5,益阳市,同跃,南县,27.58,100,1004.7,22.7,46.1018,train,46.1018,2025-06-03 00:00:00
1274,P2619,2025/06/03 00:00,29.29,112.66,31.0,益阳市,华东,南县,25.65,93,1005.2,22.7,46.6074,train,46.6074,2025-06-03 00:00:00
1275,P1607,2025/06/03 00:00,29.3,110.43,652.9,张家界市,锣鼓塔,武陵源区,20.76,100,935.8,18.1,41.4539,test,41.4539,2025-06-03 00:00:00
1276,P2617,2025/06/03 00:00,29.3,112.53,35.0,益阳市,大木桥,南县,24.97,90,1004.7,22.8,46.799,train,46.799,2025-06-03 00:00:00
1277,P3621,2025/06/03 00:00,29.3,113.1,134.0,岳阳市,风雨山,岳阳楼区,20.51,81,992.5,21.3,39.0641,train,39.0641,2025-06-03 00:00:00
1278,P2130,2025/06/03 00:00,29.31,111.76,56.0,常德市,鳌山小学,临澧县,22.34,83,1000.1,22.3,41.0158,train,41.0158,2025-06-03 00:00:00
1279,P2615,2025/06/03 00:00,29.31,112.27,31.0,益阳市,六百弓,南县,26.48,96,1004.9,22.7,56.3468,train,56.3468,2025-06-03 00:00:00
1280,P3599,2025/06/03 00:00,29.31,113.33,73.2,岳阳市,兰桥水库,岳阳楼区,20.84,87,999.8,20.4,44.2905,test,44.2905,2025-06-03 00:00:00
1281,P3559,2025/06/03 00:00,29.31,113.44,98.1,岳阳市,金盆,临湘市,21.14,84,996.3,21.2,38.3541,train,38.3541,2025-06-03 00:00:00
1282,P1452,2025/06/03 00:00,29.33,109.81,454.2,湘西土家族苗族自治州,西库,永顺县,20.73,95,955.6,18.9,42.949,train,42.949,2025-06-03 00:00:00
1283,P1486,2025/06/03 00:00,29.33,109.91,442.7,湘西土家族苗族自治州,团结,永顺县,20.55,99,955.0,18.1,35.2276,train,35.2276,2025-06-03 00:00:00
1284,P1533,2025/06/03 00:00,29.33,109.98,385.8,张家界市,上洞街,桑植县,21.42,100,965.0,18.6,43.7371,train,43.7371,2025-06-03 00:00:00
1285,P1003,2025/06/03 00:00,29.34,109.49,848.0,湘西土家族苗族自治州,茅坪,龙山县,19.86,100,912.4,17.4,34.2308,test,34.2308,2025-06-03 00:00:00
1286,P1814,2025/06/03 00:00,29.34,110.31,504.2,张家界市,桥头,永定区,21.28,100,950.2,18.5,41.1309,train,41.1309,2025-06-03 00:00:00
1287,P1601,2025/06/03 00:00,29.34,110.56,450.3,张家界市,武陵源,武陵源区,23.08,100,957.8,19.8,39.7379,train,39.7379,2025-06-03 00:00:00
1288,P1851,2025/06/03 00:00,29.35,110.36,468.0,张家界市,小溪峪水库,永定区,21.15,100,957.3,18.4,40.1741,train,40.1741,2025-06-03 00:00:00
1289,P1985,2025/06/03 00:00,29.35,111.71,89.0,常德市,四新岗,临澧县,24.43,93,997.8,21.9,41.1075,train,41.1075,2025-06-03 00:00:00
1290,P2631,2025/06/03 00:00,29.35,112.41,32.5,益阳市,一中,南县,16.57,59,1004.8,23.0,35.475,test,35.475,2025-06-03 00:00:00
1291,57574,2025/06/03 00:00,29.35,112.43,40.3,益阳市,南县,南县,26.49,99,1003.6,22.2,60.1432,train,60.1432,2025-06-03 00:00:00
1292,P1521,2025/06/03 00:00,29.36,110.08,311.6,张家界市,利福塔,桑植县,23.08,100,973.7,19.8,49.8543,train,49.8543,2025-06-03 00:00:00
1293,P1605,2025/06/03 00:00,29.36,110.38,359.4,张家界市,中湖,武陵源区,21.69,100,963.0,18.8,38.8508,train,38.8508,2025-06-03 00:00:00
1294,P1603,2025/06/03 00:00,29.36,110.53,375.4,张家界市,军地坪,武陵源区,23.51,100,967.5,20.1,43.6619,train,43.6619,2025-06-03 00:00:00
1295,P3659,2025/06/03 00:00,29.36,112.5,14.0,岳阳市,八一水厂,华容县,22.2,80,1004.9,22.8,43.3822,test,43.3822,2025-06-03 00:00:00
1296,P3350,2025/06/03 00:00,29.36,113.53,71.1,岳阳市,忠防水库,临湘市,23.4,88,1000.1,22.1,49.3172,train,49.3172,2025-06-03 00:00:00
1297,P1606,2025/06/03 00:00,29.37,110.58,264.5,张家界市,索溪峪,武陵源区,23.23,100,976.2,19.9,44.6112,train,44.6112,2025-06-03 00:00:00
1298,P3643,2025/06/03 00:00,29.37,113.47,103.6,岳阳市,桃矿,临湘市,21.01,80,996.2,21.9,41.5641,train,41.5641,2025-06-03 00:00:00
1299,P1981,2025/06/03 00:00,29.38,111.54,83.0,常德市,文家店,临澧县,22.57,87,998.4,21.7,46.6307,train,46.6307,2025-06-03 00:00:00
1300,P3525,2025/06/03 00:00,29.38,112.74,38.6,岳阳市,良心堡,君山区,22.21,82,1004.9,22.4,54.5498,test,54.5498,2025-06-03 00:00:00
1301,57584,2025/06/03 00:00,29.38,113.09,52.7,岳阳市,岳阳,岳阳楼区,25.22,92,1002.4,22.6,35.3,train,35.3,2025-06-03 00:00:00
1302,P1513,2025/06/03 00:00,29.39,110.01,489.3,张家界市,廖家村,桑植县,21.15,100,954.6,18.4,40.1741,train,40.1741,2025-06-03 00:00:00
1303,P1537,2025/06/03 00:00,29.39,110.16,367.6,张家界市,澧源,桑植县,22.37,100,967.7,19.3,44.2012,train,44.2012,2025-06-03 00:00:00
1304,P1610,2025/06/03 00:00,29.39,110.46,1087.0,张家界市,武陵源景区,武陵源区,15.55,74,888.2,18.3,28.8884,train,28.8884,2025-06-03 00:00:00
1305,P1708,2025/06/03 00:00,29.39,110.98,170.4,张家界市,岩泊渡,慈利县,22.28,88,988.5,21.3,48.5848,test,48.5848,2025-06-03 00:00:00
1306,P3554,2025/06/03 00:00,29.39,113.63,534.8,岳阳市,壁山,临湘市,19.0,86,945.5,19.1,38.7651,train,38.7651,2025-06-03 00:00:00
1307,57554,2025/06/03 00:00,29.4,110.16,318.8,张家界市,桑植,桑植县,21.23,92,972.6,19.8,41.8,train,41.8,2025-06-03 00:00:00
1308,P1746,2025/06/03 00:00,29.4,110.7,614.9,张家界市,大峡谷,慈利县,23.23,100,939.6,19.9,41.8928,train,41.8928,2025-06-03 00:00:00
1309,P3565,2025/06/03 00:00,29.4,112.8,16.6,岳阳市,团华小学,华容县,21.26,79,1004.8,22.3,33.8504,train,33.8504,2025-06-03 00:00:00
1310,P1001,2025/06/03 00:00,29.41,109.6,803.2,湘西土家族苗族自治州,茨岩塘,龙山县,19.68,96,919.7,17.9,39.4102,test,39.4102,2025-06-03 00:00:00
1311,P1416,2025/06/03 00:00,29.41,109.92,352.6,湘西土家族苗族自治州,万民,永顺县,20.86,95,965.4,19.0,41.5608,train,41.5608,2025-06-03 00:00:00
1312,P1604,2025/06/03 00:00,29.41,110.44,547.0,张家界市,天子山,武陵源区,20.86,98,948.6,18.5,39.8347,train,39.8347,2025-06-03 00:00:00
1313,57577,2025/06/03 00:00,29.41,112.2,42.2,常德市,安乡,安乡县,25.84,96,1004.3,22.3,37.3,train,37.3,2025-06-03 00:00:00
1314,P3631,2025/06/03 00:00,29.41,113.31,134.5,岳阳市,伍家洞水库,岳阳楼区,22.47,81,992.9,22.8,44.5372,train,44.5372,2025-06-03 00:00:00
1315,P1973,2025/06/03 00:00,29.42,111.38,100.9,常德市,蒙泉水库,石门县,23.13,87,996.4,22.1,44.1954,test,44.1954,2025-06-03 00:00:00
1316,P1979,2025/06/03 00:00,29.42,111.97,48.8,常德市,毛里湖,津市市,24.42,88,1004.0,22.8,48.8284,train,48.8284,2025-06-03 00:00:00
1317,P2600,2025/06/03 00:00,29.42,112.32,34.0,益阳市,红堰湖,南县,28.09,100,1004.7,23.0,54.0255,train,54.0255,2025-06-03 00:00:00
1318,P3660,2025/06/03 00:00,29.42,112.64,14.4,岳阳市,砂山,华容县,26.24,94,1004.7,22.9,40.6644,train,40.6644,2025-06-03 00:00:00
1319,P1542,2025/06/03 00:00,29.43,110.11,286.6,张家界市,洪家关乡南岔,桑植县,23.08,100,976.3,19.8,50.0966,train,50.0966,2025-06-03 00:00:00
1320,P1528,2025/06/03 00:00,29.43,110.3,346.7,张家界市,空壳树,桑植县,21.87,93,969.8,20.1,42.1535,test,42.1535,2025-06-03 00:00:00
1321,P1709,2025/06/03 00:00,29.43,110.62,352.4,张家界市,三官寺,慈利县,21.87,93,966.4,20.1,45.4674,train,45.4674,2025-06-03 00:00:00
1322,57564,2025/06/03 00:00,29.43,111.09,168.7,张家界市,慈利,慈利县,23.8,94,988.1,21.3,37.1,train,37.1,2025-06-03 00:00:00
1323,P1508,2025/06/03 00:00,29.44,110.24,290.4,张家界市,瑞塔铺,桑植县,23.23,100,975.8,19.9,45.7027,train,45.7027,2025-06-03 00:00:00
1324,P3694,2025/06/03 00:00,29.44,113.17,16.6,岳阳市,芭蕉湖,岳阳楼区,21.32,75,1004.8,23.2,39.3366,train,39.3366,2025-06-03 00:00:00
1325,P3630,2025/06/03 00:00,29.44,113.31,60.1,岳阳市,建设,云溪区,21.54,82,1001.4,21.9,41.4883,test,41.4883,2025-06-03 00:00:00
1326,P1731,2025/06/03 00:00,29.45,110.93,589.6,张家界市,高峰,慈利县,22.01,99,942.6,19.2,40.6363,train,40.6363,2025-06-03 00:00:00
1327,P3538,2025/06/03 00:00,29.45,113.05,33.7,岳阳市,展陈馆,君山区,17.82,65,1004.6,22.6,22.629,train,22.629,2025-06-03 00:00:00
1328,P3614,2025/06/03 00:00,29.45,113.36,127.2,岳阳市,清溪水库,云溪区,20.76,82,995.6,21.3,37.8226,train,37.8226,2025-06-03 00:00:00
1329,57544,2025/06/03 00:00,29.46,109.44,485.4,湘西土家族苗族自治州,龙山,龙山县,20.74,91,954.8,19.6,40.7,train,40.7,2025-06-03 00:00:00
1330,P1543,2025/06/03 00:00,29.46,109.91,626.7,张家界市,夹石河,桑植县,22.1,100,942.1,19.1,41.2025,test,41.2025,2025-06-03 00:00:00
1331,P1509,2025/06/03 00:00,29.46,110.48,376.0,张家界市,走马坪,桑植县,21.2,93,964.5,19.6,41.0533,train,41.0533,2025-06-03 00:00:00
1332,P3411,2025/06/03 00:00,29.46,112.67,24.7,岳阳市,钱粮湖,君山区,22.17,78,1004.0,23.2,42.9853,train,42.9853,2025-06-03 00:00:00
1333,P3603,2025/06/03 00:00,29.46,113.22,62.3,岳阳市,滨湖,云溪区,20.16,74,999.6,22.5,31.4547,train,31.4547,2025-06-03 00:00:00
1334,P1527,2025/06/03 00:00,29.47,109.82,616.8,张家界市,上河溪,桑植县,22.1,100,941.2,19.1,41.2025,train,41.2025,2025-06-03 00:00:00
1335,57566,2025/06/03 00:00,29.47,111.67,86.0,常德市,临澧,临澧县,24.1,89,997.7,22.4,46.4265,test,46.4265,2025-06-03 00:00:00
1336,P3562,2025/06/03 00:00,29.47,112.5,35.0,岳阳市,业谟小学,华容县,25.34,93,1004.7,22.5,49.6906,train,49.6906,2025-06-03 00:00:00
1337,P1484,2025/06/03 00:00,29.48,109.41,510.0,湘西土家族苗族自治州,华塘,龙山县,21.66,98,949.3,19.1,46.9166,train,46.9166,2025-06-03 00:00:00
1338,P1517,2025/06/03 00:00,29.48,110.24,298.0,张家界市,刘家坪,桑植县,18.81,99,975.3,16.7,27.1893,train,27.1893,2025-06-03 00:00:00
1339,P3596,2025/06/03 00:00,29.48,113.26,54.4,岳阳市,洗马塘,云溪区,21.28,82,1003.4,21.7,42.768,train,42.768,2025-06-03 00:00:00
1340,57585,2025/06/03 00:00,29.48,113.45,64.0,岳阳市,临湘,临湘市,24.2,95,1001.2,21.4,36.9,test,36.9,2025-06-03 00:00:00
1341,P1514,2025/06/03 00:00,29.49,109.99,307.4,张家界市,陈家河,桑植县,23.66,100,971.5,20.2,55.189,train,55.189,2025-06-03 00:00:00
1342,P1516,2025/06/03 00:00,29.49,110.16,458.6,张家界市,洪家关,桑植县,22.1,100,957.1,19.1,41.2025,train,41.2025,2025-06-03 00:00:00
1343,P1524,2025/06/03 00:00,29.49,110.36,490.6,张家界市,麦地坪,桑植县,22.66,100,953.7,19.5,41.2372,train,41.2372,2025-06-03 00:00:00
1344,P1530,2025/06/03 00:00,29.49,110.55,375.6,张家界市,竹叶坪,桑植县,23.96,100,968.4,20.4,43.6567,train,43.6567,2025-06-03 00:00:00
1345,P3568,2025/06/03 00:00,29.49,112.41,20.0,岳阳市,太仙,华容县,25.85,99,1004.6,21.8,50.7212,test,50.7212,2025-06-03 00:00:00
1346,P3413,2025/06/03 00:00,29.49,112.78,16.8,岳阳市,采桑湖,君山区,22.34,82,1005.2,22.5,49.4397,train,49.4397,2025-06-03 00:00:00
1347,P3592,2025/06/03 00:00,29.49,113.19,30.9,岳阳市,象骨港,云溪区,21.39,79,1004.9,22.4,40.3089,train,40.3089,2025-06-03 00:00:00
1348,P1702,2025/06/03 00:00,29.5,110.76,152.1,张家界市,江垭,慈利县,24.25,100,989.3,20.6,42.2343,train,42.2343,2025-06-03 00:00:00
1349,P1718,2025/06/03 00:00,29.5,111.33,102.8,张家界市,广福桥,慈利县,27.25,100,994.5,22.5,59.4015,train,59.4015,2025-06-03 00:00:00
1350,P1390,2025/06/03 00:00,29.51,109.45,526.0,湘西土家族苗族自治州,白泥,龙山县,21.25,98,948.4,18.8,48.316,test,48.316,2025-06-03 00:00:00
1351,P1503,2025/06/03 00:00,29.51,110.29,334.5,张家界市,芙蓉桥,桑植县,21.87,93,970.9,20.1,40.28,train,40.28,2025-06-03 00:00:00
1352,P2203,2025/06/03 00:00,29.51,111.8,50.0,常德市,庹家峪水库,津市市,26.65,99,998.5,22.3,48.3084,train,48.3084,2025-06-03 00:00:00
1353,P3622,2025/06/03 00:00,29.51,113.62,99.3,岳阳市,羊楼司,临湘市,22.42,93,997.1,20.5,39.5727,train,39.5727,2025-06-03 00:00:00
1354,P1532,2025/06/03 00:00,29.52,110.16,475.0,张家界市,桥自弯,桑植县,21.39,95,955.4,19.4,40.7508,train,40.7508,2025-06-03 00:00:00
1355,P1545,2025/06/03 00:00,29.52,110.6,838.8,张家界市,竹叶坪乡鸡公垭,桑植县,19.86,100,917.7,17.4,41.2471,test,41.2471,2025-06-03 00:00:00
1356,P3663,2025/06/03 00:00,29.52,112.47,6.6,岳阳市,蔡田湖,华容县,26.97,99,1004.7,22.5,43.9419,train,43.9419,2025-06-03 00:00:00
1357,57575,2025/06/03 00:00,29.52,112.56,49.4,岳阳市,华容,华容县,21.66,80,1002.5,22.4,37.6,train,37.6,2025-06-03 00:00:00
1358,P3692,2025/06/03 00:00,29.52,113.31,57.6,岳阳市,江湖,云溪区,22.06,84,1003.2,21.9,36.7241,train,36.7241,2025-06-03 00:00:00
1359,P1501,2025/06/03 00:00,29.53,110.1,318.6,张家界市,凉水口,桑植县,23.96,100,973.2,20.4,52.5811,train,52.5811,2025-06-03 00:00:00
1360,P3354,2025/06/03 00:00,29.53,113.41,286.7,岳阳市,荆竹山,临湘市,19.06,73,975.2,21.8,26.678,test,26.678,2025-06-03 00:00:00
1361,P1549,2025/06/03 00:00,29.54,109.81,631.2,张家界市,河口乡塘坊,桑植县,20.64,94,938.9,19.0,43.3388,train,43.3388,2025-06-03 00:00:00
1362,P3570,2025/06/03 00:00,29.54,112.56,14.6,岳阳市,华容河大堤,华容县,21.92,79,1004.2,22.8,40.3131,train,40.3131,2025-06-03 00:00:00
1363,P3593,2025/06/03 00:00,29.54,113.26,50.8,岳阳市,丁山,云溪区,21.94,81,1003.3,22.4,40.4165,train,40.4165,2025-06-03 00:00:00
1364,P3676,2025/06/03 00:00,29.54,113.36,32.9,岳阳市,长炼,云溪区,21.55,74,1003.7,23.6,37.7499,train,37.7499,2025-06-03 00:00:00
1365,P1515,2025/06/03 00:00,29.55,109.86,377.4,张家界市,河口,桑植县,22.53,97,966.1,19.9,50.378,test,50.378,2025-06-03 00:00:00
1366,P1523,2025/06/03 00:00,29.55,110.39,455.0,张家界市,马合口,桑植县,21.47,93,958.1,19.8,40.4349,train,40.4349,2025-06-03 00:00:00
1367,P1538,2025/06/03 00:00,29.55,110.49,475.3,张家界市,分水岭,桑植县,23.14,99,954.6,20.0,48.6928,train,48.6928,2025-06-03 00:00:00
1368,P1722,2025/06/03 00:00,29.55,111.03,179.4,张家界市,东岳观,慈利县,22.55,93,987.2,20.6,41.6407,train,41.6407,2025-06-03 00:00:00
1369,P1960,2025/06/03 00:00,29.55,111.66,70.0,常德市,水阁,临澧县,23.76,91,997.5,21.8,55.0559,train,55.0559,2025-06-03 00:00:00
1370,P1968,2025/06/03 00:00,29.55,112.19,41.0,常德市,安全,安乡县,22.34,84,1004.4,22.1,31.0443,test,31.0443,2025-06-03 00:00:00
1371,P3595,2025/06/03 00:00,29.55,113.36,40.0,岳阳市,长岭街道,云溪区,20.94,75,1004.3,22.9,42.0096,train,42.0096,2025-06-03 00:00:00
1372,P1950,2025/06/03 00:00,29.56,111.62,55.0,常德市,停弦渡,临澧县,26.7,98,999.6,22.5,46.832,train,46.832,2025-06-03 00:00:00
1373,P3553,2025/06/03 00:00,29.56,113.7,51.5,岳阳市,晓阳,临湘市,21.72,89,1000.3,20.7,46.1958,train,46.1958,2025-06-03 00:00:00
1374,P1393,2025/06/03 00:00,29.57,109.7,817.3,湘西土家族苗族自治州,乌鸦,龙山县,18.12,96,918.1,16.6,33.1734,train,33.1734,2025-06-03 00:00:00
1375,P3531,2025/06/03 00:00,29.57,112.51,11.0,岳阳市,涛湖,华容县,22.46,85,1004.4,22.0,45.4312,test,45.4312,2025-06-03 00:00:00
1376,P1000,2025/06/03 00:00,29.58,109.59,523.0,湘西土家族苗族自治州,石牌,龙山县,19.95,92,945.9,18.8,37.7366,train,37.7366,2025-06-03 00:00:00
1377,57562,2025/06/03 00:00,29.58,111.36,119.0,常德市,石门,石门县,21.67,81,994.6,22.2,38.4,train,38.4,2025-06-03 00:00:00
1378,P1953,2025/06/03 00:00,29.58,112.1,30.0,常德市,水管站,安乡县,24.58,93,1004.7,22.0,48.865,train,48.865,2025-06-03 00:00:00
1379,P1522,2025/06/03 00:00,29.59,110.01,564.7,张家界市,沙塔坪,桑植县,21.96,100,944.7,19.0,40.4454,train,40.4454,2025-06-03 00:00:00
1380,P3594,2025/06/03 00:00,29.59,113.33,5.7,岳阳市,钢铁,云溪区,20.72,72,1004.1,23.4,37.7825,test,37.7825,2025-06-03 00:00:00
1381,P3572,2025/06/03 00:00,29.6,112.46,32.0,岳阳市,富强,华容县,26.59,100,1004.9,22.1,52.6366,train,52.6366,2025-06-03 00:00:00
1382,P3534,2025/06/03 00:00,29.6,112.81,54.1,岳阳市,幸福水库,君山区,21.78,86,1001.1,21.3,55.0421,train,55.0421,2025-06-03 00:00:00
1383,P1506,2025/06/03 00:00,29.61,110.47,538.8,张家界市,官地坪,桑植县,22.1,100,945.5,19.1,41.2025,train,41.2025,2025-06-03 00:00:00
1384,P1518,2025/06/03 00:00,29.62,110.6,271.0,张家界市,人潮溪,桑植县,23.08,94,980.7,20.8,50.9687,train,50.9687,2025-06-03 00:00:00
1385,P1529,2025/06/03 00:00,29.63,110.36,241.2,张家界市,淋溪河,桑植县,23.37,100,982.0,20.0,43.4115,test,43.4115,2025-06-03 00:00:00
1386,P3532,2025/06/03 00:00,29.63,112.74,37.0,岳阳市,东山水库,华容县,14.71,55,1002.0,22.2,17.9899,train,17.9899,2025-06-03 00:00:00
1387,P1540,2025/06/03 00:00,29.64,110.28,795.2,张家界市,天星山林场,桑植县,20.89,100,921.2,18.2,38.3132,train,38.3132,2025-06-03 00:00:00
1388,P1734,2025/06/03 00:00,29.64,110.96,395.1,张家界市,国太桥,慈利县,22.1,94,984.7,20.1,51.0112,train,51.0112,2025-06-03 00:00:00
1389,P3641,2025/06/03 00:00,29.64,113.5,21.0,岳阳市,源潭,临湘市,23.03,84,1004.6,22.6,39.7601,train,39.7601,2025-06-03 00:00:00
1390,P1531,2025/06/03 00:00,29.65,109.86,644.8,张家界市,细砂坪,桑植县,20.94,99,937.0,18.4,39.4516,test,39.4516,2025-06-03 00:00:00
1391,P1526,2025/06/03 00:00,29.65,110.09,485.5,张家界市,苦竹坪,桑植县,21.2,93,954.9,19.6,39.8758,train,39.8758,2025-06-03 00:00:00
1392,P3528,2025/06/03 00:00,29.65,113.62,16.2,岳阳市,定湖,临湘市,20.51,80,1004.0,21.5,39.6082,train,39.6082,2025-06-03 00:00:00
1393,P1511,2025/06/03 00:00,29.66,110.01,503.9,张家界市,桑植坪,桑植县,21.96,100,952.3,19.0,40.4454,train,40.4454,2025-06-03 00:00:00
1394,P3558,2025/06/03 00:00,29.66,113.35,13.4,岳阳市,儒溪,临湘市,20.88,79,1003.8,22.0,40.3459,train,40.3459,2025-06-03 00:00:00
1395,P1505,2025/06/03 00:00,29.67,109.83,1053.0,张家界市,八大公山,桑植县,15.21,87,893.5,15.4,33.2217,test,33.2217,2025-06-03 00:00:00
1396,57565,2025/06/03 00:00,29.67,111.73,40.2,常德市,澧县,澧县,23.31,83,1003.6,23.0,38.1,train,38.1,2025-06-03 00:00:00
1397,P1510,2025/06/03 00:00,29.68,110.15,394.0,张家界市,龙潭坪,桑植县,23.37,100,961.2,20.0,58.5431,train,58.5431,2025-06-03 00:00:00
1398,P1940,2025/06/03 00:00,29.68,111.14,717.7,常德市,白云山林场,石门县,16.8,71,928.2,20.2,33.0607,train,33.0607,2025-06-03 00:00:00
1399,P1933,2025/06/03 00:00,29.68,111.66,26.1,常德市,城头山,澧县,23.59,82,1003.1,23.4,34.3782,train,34.3782,2025-06-03 00:00:00
1400,P1512,2025/06/03 00:00,29.7,109.92,438.1,张家界市,五道水,桑植县,22.2,98,962.8,19.5,41.0546,test,41.0546,2025-06-03 00:00:00
1401,P1504,2025/06/03 00:00,29.7,110.58,1067.1,张家界市,人潮溪镇白石,桑植县,18.17,100,892.1,16.0,34.9998,train,34.9998,2025-06-03 00:00:00
1402,P1913,2025/06/03 00:00,29.7,112.03,38.0,常德市,青龙窖,澧县,26.04,95,1004.1,22.6,42.1854,train,42.1854,2025-06-03 00:00:00
1403,P1544,2025/06/03 00:00,29.71,110.19,786.9,张家界市,赶坪,桑植县,19.8,96,921.8,18.0,41.0924,train,41.0924,2025-06-03 00:00:00
1404,P1931,2025/06/03 00:00,29.71,111.54,76.0,常德市,官亭水库,临澧县,23.56,87,999.0,22.4,47.2042,train,47.2042,2025-06-03 00:00:00
1405,P1546,2025/06/03 00:00,29.73,109.8,681.0,张家界市,五道水镇连家湾,桑植县,19.1,98,933.9,17.1,35.711,test,35.711,2025-06-03 00:00:00
1406,P3566,2025/06/03 00:00,29.73,112.85,43.0,岳阳市,小墨山,华容县,25.48,100,1003.6,21.4,57.0077,train,57.0077,2025-06-03 00:00:00
1407,P1547,2025/06/03 00:00,29.74,110.02,1127.8,张家界市,四门岩林场,桑植县,16.82,100,886.8,14.8,34.3475,train,34.3475,2025-06-03 00:00:00
1408,P3521,2025/06/03 00:00,29.74,113.44,53.0,岳阳市,谷花,临湘市,23.18,91,1004.1,21.4,44.6415,train,44.6415,2025-06-03 00:00:00
1409,P2107,2025/06/03 00:00,29.75,110.85,213.4,常德市,南岳寺,石门县,22.16,96,984.6,19.8,47.3296,train,47.3296,2025-06-03 00:00:00
1410,P1534,2025/06/03 00:00,29.77,110.07,1327.0,张家界市,天平山,桑植县,15.77,100,866.8,13.8,30.7502,test,30.7502,2025-06-03 00:00:00
1411,P2128,2025/06/03 00:00,29.77,111.53,83.0,常德市,王家厂水库,澧县,24.84,94,998.3,22.0,44.4253,train,44.4253,2025-06-03 00:00:00
1412,P3552,2025/06/03 00:00,29.79,113.52,12.4,岳阳市,黄盖,临湘市,23.24,89,1004.5,21.8,42.7871,train,42.7871,2025-06-03 00:00:00
1413,P2122,2025/06/03 00:00,29.81,111.12,583.0,常德市,大同山林场,石门县,20.99,86,940.6,20.7,45.6031,train,45.6031,2025-06-03 00:00:00
1414,P1914,2025/06/03 00:00,29.82,111.59,99.0,常德市,金罗,澧县,22.2,83,996.3,22.2,46.074,train,46.074,2025-06-03 00:00:00
1415,P2127,2025/06/03 00:00,29.85,111.39,228.0,常德市,芦茅,澧县,23.9,91,982.1,21.9,45.0675,test,45.0675,2025-06-03 00:00:00
1416,P2090,2025/06/03 00:00,29.87,111.8,100.0,常德市,盐井,澧县,25.69,99,996.9,21.7,53.1996,train,53.1996,2025-06-03 00:00:00
1417,P1909,2025/06/03 00:00,29.88,110.54,1123.0,常德市,南北,石门县,19.39,97,886.6,17.5,37.2599,train,37.2599,2025-06-03 00:00:00
1418,P2089,2025/06/03 00:00,29.89,111.02,418.0,常德市,里山河水库,石门县,21.88,99,959.1,19.1,51.4204,train,51.4204,2025-06-03 00:00:00
