id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,pwv,dataset,formatted_time,id,predict,rh,sp,t2m,target
886,P5438,2025/06/03 00:00,28.21,113.03,31.0,长沙市,马王堆,芙蓉区,22.47,81,1004.5,22.8,47.0554,train,2025-06-03 00:00:00,1313.0,44.315758,78.15,99957.95,20.79,1313.0
887,P5439,2025/06/03 00:00,28.21,113.06,75.0,长沙市,马坡岭,芙蓉区,21.8,84,1001.8,21.7,43.8566,train,2025-06-03 00:00:00,1314.0,44.886448,79.24,99825.55,20.64,1314.0
888,57679,2025/06/03 00:00,28.21,113.2,103.6,长沙市,长沙黄花,长沙县,20.89,82,996.6,21.4,45.9,train,2025-06-03 00:00:00,1315.0,44.751835,80.33,99693.15,20.49,1315.0
889,P1291,2025/06/03 00:00,28.22,110.09,290.9,湘西土家族苗族自治州,大长坡,泸溪县,20.95,96,973.4,18.9,45.1208,train,2025-06-03 00:00:00,1303.0,43.4192,69.09,97016.75,19.45,1303.0
890,P5266,2025/06/03 00:00,28.22,112.11,242.0,长沙市,石龙洞,宁乡市,21.48,96,980.3,19.3,53.9574,test,2025-06-03 00:00:00,1304.0,41.997353,69.64,97621.55,19.79,1304.0
891,P5322,2025/06/03 00:00,28.22,112.26,121.0,长沙市,喻家坳,宁乡市,20.25,84,995.1,20.5,40.5528,train,2025-06-03 00:00:00,1306.0,42.357883,71.15,98730.35,20.4,1306.0
892,P5345,2025/06/03 00:00,28.22,112.8,36.0,长沙市,真人桥,望城区,23.13,87,1000.1,22.1,48.4575,train,2025-06-03 00:00:00,1311.0,42.81239,76.09,99883.55,20.86,1311.0
893,P5218,2025/06/03 00:00,28.22,112.94,49.0,长沙市,咸嘉湖,岳麓区,21.51,78,1003.3,22.7,48.739,train,2025-06-03 00:00:00,1312.0,43.090736,77.11,99927.15,20.82,1312.0
894,P5372,2025/06/03 00:00,28.22,113.11,58.0,长沙市,长桥公园,长沙县,20.73,77,1001.9,22.3,35.9561,train,2025-06-03 00:00:00,1314.0,44.886448,79.24,99825.55,20.64,1314.0
895,P5314,2025/06/03 00:00,28.22,113.19,70.0,长沙市,黄龙小学,长沙县,20.49,78,1000.2,21.9,30.9842,test,2025-06-03 00:00:00,1315.0,44.751835,80.33,99693.15,20.49,1315.0
896,P1439,2025/06/03 00:00,28.23,109.57,667.8,湘西土家族苗族自治州,十八湾,吉首市,18.99,87,931.8,18.9,35.2609,train,2025-06-03 00:00:00,1303.0,43.4192,69.09,97016.75,19.45,1303.0
897,P3733,2025/06/03 00:00,28.23,110.29,179.0,怀化市,筲箕湾,沅陵县,22.37,100,990.3,19.3,33.0011,train,2025-06-03 00:00:00,1303.0,43.4192,69.09,97016.75,19.45,1303.0
898,P5230,2025/06/03 00:00,28.23,112.69,41.0,长沙市,天马新村,宁乡市,21.83,90,1003,20.6,41.3067,train,2025-06-03 00:00:00,1310.0,45.575962,75.03,99841.15,20.88,1310.0
899,P5328,2025/06/03 00:00,28.23,112.96,65.0,长沙市,岳北,岳麓区,21.49,77,1004,22.9,46.8875,train,2025-06-03 00:00:00,1313.0,44.315758,78.15,99957.95,20.79,1313.0
900,P5653,2025/06/03 00:00,28.23,113.01,38.0,长沙市,马栏山,开福区,21.09,76,1003.9,22.8,39.9415,test,2025-06-03 00:00:00,1313.0,44.315758,78.15,99957.95,20.79,1313.0
901,P5126,2025/06/03 00:00,28.23,113.06,71.0,长沙市,金科公园,长沙县,20.98,77,1001.5,22.5,39.9073,train,2025-06-03 00:00:00,1314.0,44.886448,79.24,99825.55,20.64,1314.0
902,57649,2025/06/03 00:00,28.24,109.68,253.6,湘西土家族苗族自治州,吉首,吉首市,21.1,92,980,19.7,45.1,train,2025-06-03 00:00:00,1303.0,43.4192,69.09,97016.75,19.45,1303.0
903,P1306,2025/06/03 00:00,28.24,110.02,130.0,湘西土家族苗族自治州,甘溪,泸溪县,22.11,97,993.8,19.6,51.269,train,2025-06-03 00:00:00,1303.0,43.4192,69.09,97016.75,19.45,1303.0
904,P5116,2025/06/03 00:00,28.24,112.72,71.0,长沙市,光明,望城区,22.1,90,1000.5,20.8,41.4782,train,2025-06-03 00:00:00,1310.0,45.575962,75.03,99841.15,20.88,1310.0
905,P5446,2025/06/03 00:00,28.24,112.97,44.0,长沙市,新河,开福区,20.85,77,1004.7,22.4,44.6913,test,2025-06-03 00:00:00,1313.0,44.315758,78.15,99957.95,20.79,1313.0
906,P5443,2025/06/03 00:00,28.24,113.0,32.0,长沙市,科大佳园,开福区,21.91,78,1004.8,23.0,46.56,train,2025-06-03 00:00:00,1313.0,44.315758,78.15,99957.95,20.79,1313.0
907,P5445,2025/06/03 00:00,28.24,113.01,29.0,长沙市,四方坪,开福区,21.51,78,1004.8,22.7,46.9046,train,2025-06-03 00:00:00,1313.0,44.315758,78.15,99957.95,20.79,1313.0
908,P2921,2025/06/03 00:00,28.25,110.83,272.4,益阳市,奎溪,安化县,21.74,99,977.7,19.0,41.5465,train,2025-06-03 00:00:00,1303.0,43.4192,69.09,97016.75,19.45,1303.0
909,P2909,2025/06/03 00:00,28.25,111.71,158.9,益阳市,仙溪,安化县,22.51,100,992.3,19.4,51.652,train,2025-06-03 00:00:00,1303.0,43.4192,69.09,97016.75,19.45,1303.0
910,57678,2025/06/03 00:00,28.25,112.54,60.9,长沙市,宁乡,宁乡市,22.3,87,999.6,21.5,44.5,test,2025-06-03 00:00:00,1308.0,44.209057,72.97,99719.15,20.84,1308.0
911,P5225,2025/06/03 00:00,28.25,113.08,61.0,长沙市,县政府,长沙县,20.47,72,1001.5,23.2,43.0719,train,2025-06-03 00:00:00,1314.0,44.886448,79.24,99825.55,20.64,1314.0
912,P1246,2025/06/03 00:00,28.26,109.64,176.2,湘西土家族苗族自治州,八月湖水库,吉首市,22.2,98,984.7,19.5,47.88,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
913,P1304,2025/06/03 00:00,28.26,109.92,150.0,湘西土家族苗族自治州,潭溪,泸溪县,22.3,96,992.7,19.9,54.7174,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
914,P2911,2025/06/03 00:00,28.26,111.79,220.5,益阳市,九渡水,安化县,21.55,100,982.4,18.7,50.6107,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
915,P5281,2025/06/03 00:00,28.26,112.96,46.0,长沙市,观沙岭,岳麓区,23.17,83,1003.8,22.9,52.089,test,2025-06-03 00:00:00,1344.0,43.448627,76.34,99922.75,20.67,1344.0
916,P5442,2025/06/03 00:00,28.26,112.98,28.0,长沙市,开福区政府,开福区,21.26,79,1004.8,22.3,44.2711,train,2025-06-03 00:00:00,1344.0,43.448627,76.34,99922.75,20.67,1344.0
917,P5142,2025/06/03 00:00,28.26,113.16,47.5,长沙市,长龙,长沙县,20.75,79,1001.5,21.9,35.2821,train,2025-06-03 00:00:00,1346.0,44.034775,78.38,99604.55,20.33,1346.0
918,P5309,2025/06/03 00:00,28.27,112.83,50.0,长沙市,黄金园,望城区,22.04,86,1002.6,21.5,38.9866,train,2025-06-03 00:00:00,1342.0,44.284225,74.3,99835.55,20.76,1342.0
919,P5292,2025/06/03 00:00,28.27,114.09,207.0,长沙市,皇碑,浏阳市,20.38,83,984.8,20.8,44.1258,train,2025-06-03 00:00:00,1355.0,41.576687,84.01,96476.35,18.83,1355.0
920,P1016,2025/06/03 00:00,28.28,109.68,243.7,湘西土家族苗族自治州,红枫林场,吉首市,22.24,100,978.9,19.2,46.4264,test,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
921,P1370,2025/06/03 00:00,28.28,109.79,162.3,湘西土家族苗族自治州,马鞍,吉首市,22.02,96,988.3,19.7,48.086,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
922,P1440,2025/06/03 00:00,28.28,109.83,166.4,湘西土家族苗族自治州,司马,吉首市,22.39,97,986.8,19.8,53.8792,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
923,P5233,2025/06/03 00:00,28.28,112.55,67.0,长沙市,玉潭,宁乡市,19.68,74,1000.5,22.1,38.2428,train,2025-06-03 00:00:00,1339.0,44.44176,71.01,99878.15,20.89,1339.0
924,P5269,2025/06/03 00:00,28.28,112.68,60.0,长沙市,关山,宁乡市,21.15,82,1001.7,21.6,35.3281,train,2025-06-03 00:00:00,1341.0,44.44259,73.22,99960.55,20.91,1341.0
925,P5307,2025/06/03 00:00,28.28,112.85,64.0,长沙市,观音岩水库,望城区,22.42,88,1001,21.4,33.1457,test,2025-06-03 00:00:00,1342.0,44.284225,74.3,99835.55,20.76,1342.0
926,P5163,2025/06/03 00:00,28.28,112.91,61.0,长沙市,金峰园,望城区,20.41,74,1002.3,22.7,40.9773,train,2025-06-03 00:00:00,1343.0,44.365223,75.32,99879.15,20.71,1343.0
927,P5190,2025/06/03 00:00,28.28,112.97,32.0,长沙市,江湾,开福区,21.26,79,1004.2,22.3,42.3317,train,2025-06-03 00:00:00,1344.0,43.448627,76.34,99922.75,20.67,1344.0
928,P5323,2025/06/03 00:00,28.28,113.91,122.0,长沙市,铁山,浏阳市,21.96,90,993.3,20.7,39.9089,train,2025-06-03 00:00:00,1353.0,42.5148,82.52,96894.75,18.74,1353.0
929,P3729,2025/06/03 00:00,28.29,110.32,164.0,怀化市,麻溪铺,沅陵县,22.1,100,990.5,19.1,40.8696,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
930,P2901,2025/06/03 00:00,28.29,111.29,271.2,益阳市,文溪,安化县,20.01,94,975.5,18.5,45.7198,test,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
931,P2864,2025/06/03 00:00,28.29,112.23,114.0,益阳市,灰山港,桃江县,23.24,97,993.6,20.4,46.0551,train,2025-06-03 00:00:00,1336.0,41.843857,68.45,98648.55,20.32,1336.0
932,P5132,2025/06/03 00:00,28.29,112.79,194.0,长沙市,英雄岭,望城区,22.99,99,987.2,19.9,51.7118,train,2025-06-03 00:00:00,1342.0,44.284225,74.3,99835.55,20.76,1342.0
933,P5164,2025/06/03 00:00,28.29,112.85,54.0,长沙市,李家祠堂,望城区,21.94,83,1003.5,22.0,45.3234,train,2025-06-03 00:00:00,1342.0,44.284225,74.3,99835.55,20.76,1342.0
934,P5110,2025/06/03 00:00,28.29,113.18,58.0,长沙市,银龙,长沙县,21.27,80,1002.1,22.1,37.7706,train,2025-06-03 00:00:00,1346.0,44.034775,78.38,99604.55,20.33,1346.0
935,P1248,2025/06/03 00:00,28.3,109.74,275.3,湘西土家族苗族自治州,镇溪,吉首市,22.06,95,976.9,19.9,50.2106,test,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
936,P2863,2025/06/03 00:00,28.3,112.14,176.0,益阳市,李家湾,桃江县,20.6,86,988.6,20.4,37.0906,train,2025-06-03 00:00:00,1335.0,42.342415,67.91,98043.75,19.97,1335.0
937,P5162,2025/06/03 00:00,28.3,112.92,44.0,长沙市,新奥佳园,望城区,20.83,76,1004.1,22.6,41.7355,train,2025-06-03 00:00:00,1343.0,44.365223,75.32,99879.15,20.71,1343.0
938,P5315,2025/06/03 00:00,28.3,113.43,74.4,长沙市,北盛,浏阳市,23.07,90,1000,21.5,42.5871,train,2025-06-03 00:00:00,1348.0,44.449654,80.43,99050.55,19.9,1348.0
939,P1425,2025/06/03 00:00,28.31,109.68,262.5,湘西土家族苗族自治州,曙光,吉首市,22.51,100,977,19.4,49.1336,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
940,P1441,2025/06/03 00:00,28.31,109.77,227.0,湘西土家族苗族自治州,望江坳,吉首市,21.88,96,980.2,19.6,45.3583,test,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
941,P5335,2025/06/03 00:00,28.31,112.49,78.0,长沙市,菁华铺,宁乡市,22.16,87,999.8,21.4,26.2254,train,2025-06-03 00:00:00,1339.0,44.44176,71.01,99878.15,20.89,1339.0
942,P5151,2025/06/03 00:00,28.31,112.89,55.0,长沙市,永通车管所,望城区,21.37,77,1003.4,22.8,42.5082,train,2025-06-03 00:00:00,1343.0,44.365223,75.32,99879.15,20.71,1343.0
943,P5156,2025/06/03 00:00,28.31,112.91,40.0,长沙市,四医院,望城区,21.06,75,1003.7,23.0,39.8443,train,2025-06-03 00:00:00,1343.0,44.365223,75.32,99879.15,20.71,1343.0
944,P5352,2025/06/03 00:00,28.31,113.8,106.0,长沙市,沿溪,浏阳市,23.73,92,997.7,21.6,46.98,train,2025-06-03 00:00:00,1352.0,41.84611,82.36,97325.55,18.81,1352.0
945,P1241,2025/06/03 00:00,28.32,109.59,212.6,湘西土家族苗族自治州,矮寨,吉首市,21.33,93,982.2,19.7,48.0309,test,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
946,P1240,2025/06/03 00:00,28.32,109.65,388.0,湘西土家族苗族自治州,寨阳炮点,吉首市,21.15,100,962.5,18.4,35.2543,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
947,P1424,2025/06/03 00:00,28.32,109.82,272.3,湘西土家族苗族自治州,深坳,吉首市,21.69,100,975.9,18.8,40.4002,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
948,P2919,2025/06/03 00:00,28.32,111.29,148.0,益阳市,田庄,安化县,22.43,99,989.2,19.5,39.9678,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
949,P2855,2025/06/03 00:00,28.32,112.07,146.0,益阳市,松木塘,桃江县,20.29,89,992.1,19.6,45.727,train,2025-06-03 00:00:00,1335.0,42.342415,67.91,98043.75,19.97,1335.0
950,P2859,2025/06/03 00:00,28.32,112.07,105.0,益阳市,桃花江水库,桃江县,19.28,81,996,20.3,34.2075,test,2025-06-03 00:00:00,1335.0,42.342415,67.91,98043.75,19.97,1335.0
951,P5273,2025/06/03 00:00,28.32,112.72,52.0,长沙市,乌山,望城区,22.04,86,1003.3,21.5,42.2949,train,2025-06-03 00:00:00,1341.0,44.44259,73.22,99960.55,20.91,1341.0
952,P5150,2025/06/03 00:00,28.32,112.87,53.0,长沙市,大泽湖,望城区,21.67,81,1003,22.2,41.5254,train,2025-06-03 00:00:00,1343.0,44.365223,75.32,99879.15,20.71,1343.0
953,P5303,2025/06/03 00:00,28.32,112.92,43.0,长沙市,月亮岛公园,望城区,23.72,86,1004.6,22.7,54.7855,train,2025-06-03 00:00:00,1343.0,44.365223,75.32,99879.15,20.71,1343.0
954,P5206,2025/06/03 00:00,28.32,113.31,66.0,长沙市,红旗水库,长沙县,22.16,87,1000.8,21.4,40.742,train,2025-06-03 00:00:00,1347.0,42.905685,79.42,99375.75,20.14,1347.0
955,P3728,2025/06/03 00:00,28.33,110.52,276.0,怀化市,张家滩,沅陵县,20.99,98,977.6,18.6,47.6541,test,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
956,P2778,2025/06/03 00:00,28.33,112.41,80.0,益阳市,岳家桥,赫山区,19.27,78,999,20.9,32.7372,train,2025-06-03 00:00:00,1338.0,45.496662,70.1,99383.75,20.67,1338.0
957,P1232,2025/06/03 00:00,28.34,109.56,622.2,湘西土家族苗族自治州,排兄,吉首市,20.37,100,935.7,17.8,43.0958,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
958,P1307,2025/06/03 00:00,28.34,110.03,230.1,湘西土家族苗族自治州,梁家潭,泸溪县,21.47,99,981.8,18.8,48.5964,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
959,P2926,2025/06/03 00:00,28.34,111.61,113.7,益阳市,滔溪,安化县,21.74,99,994,19.0,51.8405,train,2025-06-03 00:00:00,1334.0,42.185875,67.37,97438.95,19.63,1334.0
960,P5444,2025/06/03 00:00,28.34,112.93,52.0,长沙市,金盆丘,开福区,21.25,78,1002.9,22.5,40.2328,test,2025-06-03 00:00:00,1343.0,44.365223,75.32,99879.15,20.71,1343.0
961,P5275,2025/06/03 00:00,28.34,113.2,41.0,长沙市,果园,长沙县,22.32,86,1004,21.7,36.8745,train,2025-06-03 00:00:00,1346.0,44.034775,78.38,99604.55,20.33,1346.0
962,P1423,2025/06/03 00:00,28.35,109.76,174.4,湘西土家族苗族自治州,峒河,吉首市,21.73,93,986.9,20.0,47.5711,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
963,P1231,2025/06/03 00:00,28.35,109.95,345.4,湘西土家族苗族自治州,大坪,吉首市,21.42,100,966.9,18.6,49.3948,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
964,P4063,2025/06/03 00:00,28.35,110.3,134.0,怀化市,盘古,沅陵县,22.37,100,993.2,19.3,41.8202,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
965,P2904,2025/06/03 00:00,28.35,111.1,195.9,益阳市,柘溪,安化县,21.96,100,985.9,19.0,44.998,test,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
966,P2956,2025/06/03 00:00,28.35,111.5,119.6,益阳市,大双,安化县,21.74,99,993.7,19.0,49.7266,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
967,P2774,2025/06/03 00:00,28.35,112.45,58.0,益阳市,朱公塘水库,赫山区,23.72,96,999.2,20.9,50.3044,train,2025-06-03 00:00:00,1369.0,44.951046,67.85,99624.55,20.79,1369.0
968,P5121,2025/06/03 00:00,28.35,112.82,55.0,长沙市,和园公园,望城区,22.06,80,1002.9,22.7,35.7828,train,2025-06-03 00:00:00,1373.0,42.81888,72.1,99907.95,20.72,1373.0
969,P5231,2025/06/03 00:00,28.35,112.83,44.0,长沙市,望府路,望城区,21.11,77,1003.4,22.6,40.5956,train,2025-06-03 00:00:00,1373.0,42.81888,72.1,99907.95,20.72,1373.0
970,P1444,2025/06/03 00:00,28.36,109.7,195.1,湘西土家族苗族自治州,龙舞,吉首市,21.88,96,983.6,19.6,49.1906,test,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
971,P5600,2025/06/03 00:00,28.36,112.78,64.0,长沙市,望城,望城区,21.79,85,1002.5,21.5,41.1644,train,2025-06-03 00:00:00,1373.0,42.81888,72.1,99907.95,20.72,1373.0
972,P5245,2025/06/03 00:00,28.36,113.75,192.0,长沙市,宝盖寺,浏阳市,21.56,90,987.6,20.4,43.9884,train,2025-06-03 00:00:00,1382.0,42.731396,79.4,97557.75,18.77,1382.0
973,P5290,2025/06/03 00:00,28.36,113.81,136.0,长沙市,礼花,浏阳市,22.04,92,993.5,20.4,40.8933,train,2025-06-03 00:00:00,1383.0,43.934692,79.75,97007.55,18.51,1383.0
974,P1443,2025/06/03 00:00,28.37,109.85,446.9,湘西土家族苗族自治州,檀木,吉首市,21.02,100,955.3,18.3,43.1539,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
975,P2936,2025/06/03 00:00,28.37,111.42,66.2,益阳市,红泥,安化县,20.36,91,999.3,19.3,47.0322,test,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
976,P1400,2025/06/03 00:00,28.38,109.61,780.8,湘西土家族苗族自治州,排料,花垣县,18.06,87,921.8,18.1,40.6944,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
977,57669,2025/06/03 00:00,28.38,111.22,129.8,益阳市,安化,安化县,20.95,88,986.1,20.3,45.4,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
978,P5104,2025/06/03 00:00,28.38,113.44,91.0,长沙市,中洲,浏阳市,21.25,86,998.1,20.9,33.696,train,2025-06-03 00:00:00,1379.0,42.76982,77.91,98840.95,19.66,1379.0
979,P2907,2025/06/03 00:00,28.39,111.5,75.7,益阳市,小淹,安化县,22.51,100,999,19.4,45.4207,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
980,P2854,2025/06/03 00:00,28.39,112.04,175.0,益阳市,罗溪,桃江县,13.14,58,986.1,19.5,16.7011,test,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
981,P2771,2025/06/03 00:00,28.4,112.28,53.1,益阳市,泥江口,赫山区,20.24,85,1000.1,20.3,33.9831,train,2025-06-03 00:00:00,1368.0,43.74605,67.15,99397.75,20.7,1368.0
982,P5593,2025/06/03 00:00,28.4,113.01,70.0,长沙市,北山文化站,长沙县,22.6,80,1001.3,23.1,44.6362,train,2025-06-03 00:00:00,1375.0,43.12024,74.14,99828.75,20.53,1375.0
983,P5235,2025/06/03 00:00,28.4,113.12,69.0,长沙市,和平,长沙县,19.87,78,999.9,21.4,38.5965,train,2025-06-03 00:00:00,1376.0,43.352516,74.95,99589.55,20.3,1376.0
984,P2848,2025/06/03 00:00,28.41,111.84,92.0,益阳市,泗里河,桃江县,23.57,99,996.2,20.3,47.7004,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
985,P2862,2025/06/03 00:00,28.41,112.16,41.0,益阳市,牛田,桃江县,23.76,95,1001.1,21.1,42.1129,test,2025-06-03 00:00:00,1367.0,42.26952,66.41,99156.95,20.57,1367.0
986,P2773,2025/06/03 00:00,28.41,112.44,55.7,益阳市,鱼形山水库,赫山区,22.76,91,1001.5,21.1,54.4745,train,2025-06-03 00:00:00,1369.0,44.951046,67.85,99624.55,20.79,1369.0
987,P5137,2025/06/03 00:00,28.41,112.78,97.0,长沙市,廖家坪,望城区,23.51,100,997.4,20.1,51.1372,train,2025-06-03 00:00:00,1373.0,42.81888,72.1,99907.95,20.72,1373.0
988,P5259,2025/06/03 00:00,28.41,112.93,47.0,长沙市,桥驿,望城区,21.66,84,1002.8,21.6,43.439,train,2025-06-03 00:00:00,1374.0,43.00003,73.12,99785.15,20.57,1374.0
989,P5188,2025/06/03 00:00,28.41,112.99,85.0,长沙市,北山水库,长沙县,21.53,84,998,21.5,46.8326,train,2025-06-03 00:00:00,1375.0,43.12024,74.14,99828.75,20.53,1375.0
990,P5387,2025/06/03 00:00,28.41,113.01,88.0,长沙市,蒿塘,长沙县,22.2,84,1000.7,22.0,47.0725,test,2025-06-03 00:00:00,1375.0,43.12024,74.14,99828.75,20.53,1375.0
991,P5201,2025/06/03 00:00,28.41,113.22,52.0,长沙市,明月,长沙县,21.79,85,1002.6,21.5,43.5382,train,2025-06-03 00:00:00,1377.0,43.02589,75.91,99403.75,20.11,1377.0
992,P5291,2025/06/03 00:00,28.41,113.92,125.0,长沙市,椒花水库,浏阳市,21.14,84,994.1,21.2,43.4306,train,2025-06-03 00:00:00,1384.0,42.43745,80.19,96427.15,18.31,1384.0
993,P5157,2025/06/03 00:00,28.41,114.2,531.0,长沙市,东麓园,浏阳市,20.39,90,950.1,19.5,47.9241,train,2025-06-03 00:00:00,1387.0,42.217216,83.09,95898.75,18.5,1387.0
994,P1154,2025/06/03 00:00,28.42,109.5,742.3,湘西土家族苗族自治州,排达鲁,花垣县,20.63,100,923.8,18.0,45.7811,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
995,P1373,2025/06/03 00:00,28.42,109.93,236.0,湘西土家族苗族自治州,坪坝学校,古丈县,21.96,100,982,19.0,51.2179,test,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
996,P3722,2025/06/03 00:00,28.42,110.79,413.0,怀化市,杜家坪,沅陵县,20.11,100,963.5,17.6,34.382,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
997,P1415,2025/06/03 00:00,28.43,109.79,219.0,湘西土家族苗族自治州,隘口,吉首市,21.96,100,981.7,19.0,50.8016,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
998,P2861,2025/06/03 00:00,28.43,112.16,71.0,益阳市,石牛江,桃江县,20.63,83,1001.9,21.0,36.5117,train,2025-06-03 00:00:00,1367.0,42.26952,66.41,99156.95,20.57,1367.0
999,P5195,2025/06/03 00:00,28.43,112.99,120.0,长沙市,黑麋峰,望城区,22.47,81,993.7,22.8,44.4765,train,2025-06-03 00:00:00,1375.0,43.12024,74.14,99828.75,20.53,1375.0
1000,P5221,2025/06/03 00:00,28.43,113.6,145.0,长沙市,石牛,浏阳市,21.29,90,991.3,20.2,43.9323,test,2025-06-03 00:00:00,1381.0,42.819355,79.14,98077.75,19.1,1381.0
1001,P5249,2025/06/03 00:00,28.43,114.15,1437.0,长沙市,大围山,浏阳市,15.58,92,851.6,14.9,34.4912,train,2025-06-03 00:00:00,1387.0,42.217216,83.09,95898.75,18.5,1387.0
1002,P1100,2025/06/03 00:00,28.44,109.42,544.4,湘西土家族苗族自治州,三塘,花垣县,20.42,99,948.5,18.0,45.8959,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
1003,P2954,2025/06/03 00:00,28.44,111.28,138.0,益阳市,马渡,安化县,22.66,100,991.4,19.5,49.7718,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
1004,P2842,2025/06/03 00:00,28.44,111.65,55.0,益阳市,百乐,桃江县,23.96,100,1000.2,20.4,48.377,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
1005,P2845,2025/06/03 00:00,28.44,111.78,80.1,益阳市,沂溪河电站,桃江县,20.57,88,999.6,20.0,44.4602,test,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
1006,P2858,2025/06/03 00:00,28.44,111.99,76.0,益阳市,高桥,桃江县,22.25,97,997.6,19.7,49.6578,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
1007,P2823,2025/06/03 00:00,28.44,112.47,49.0,益阳市,管委会,赫山区,21.02,83,999.9,21.3,36.2416,train,2025-06-03 00:00:00,1370.0,44.39696,68.76,100118.95,21.02,1370.0
1008,P5189,2025/06/03 00:00,28.44,113.0,64.0,长沙市,洞阳,望城区,21.79,85,1001.2,21.5,44.8849,train,2025-06-03 00:00:00,1375.0,43.12024,74.14,99828.75,20.53,1375.0
1009,P5215,2025/06/03 00:00,28.44,113.66,268.0,长沙市,周洛,浏阳市,23.19,98,976.7,20.2,46.3675,train,2025-06-03 00:00:00,1382.0,42.731396,79.4,97557.75,18.77,1382.0
1010,P1385,2025/06/03 00:00,28.45,109.79,222.1,湘西土家族苗族自治州,冷寨河茶园,保靖县,20.82,96,982,18.8,46.6482,test,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
1011,P1376,2025/06/03 00:00,28.45,109.83,339.8,湘西土家族苗族自治州,团结,吉首市,21.28,100,968.9,18.5,43.4742,train,2025-06-03 00:00:00,1365.0,41.3796,65.1,98297.35,20.06,1365.0
